JX311792	NC;NC_OTU1;
KF898553	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4;
EU671439	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4;
EU671251	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4;
KC444647	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4;
EU671444	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU4;
KJ496313	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5;
JF748326	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5;
DQ148865	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5;
GQ911230	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU1;
KJ496888	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU2;
KJ496868	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496890	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496867	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GQ911252	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ260422	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC568414	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116922	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496834	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN869060	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995281	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ853215	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ260643	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496853	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995084	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN562531	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995135	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EU315727	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158564	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995037	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ260646	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496848	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995051	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496866	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995009	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995266	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995054	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995022	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995287	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995280	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC773883	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ863769	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496852	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GQ226083	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995312	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995290	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995055	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116919	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995316	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995137	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995094	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995071	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995098	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158580	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN691287	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC568425	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
HQ012644	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC469625	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496935	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995058	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EU315725	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496857	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC537392	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995302	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995081	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995282	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496882	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995315	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158498	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ227735	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995300	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995092	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995309	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KF537074	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116915	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995121	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995149	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995119	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158584	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EF207226	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ638798	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ260658	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC469624	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EU315724	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ853235	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KC200007	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GQ911247	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995289	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995020	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995097	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995061	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995062	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995072	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995293	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995069	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995123	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995113	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995275	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995132	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116908	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN869072	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995065	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995136	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158535	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KF537093	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EU315712	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116930	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158546	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JQ320498	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116941	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995050	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995077	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995261	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995311	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995116	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995283	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995301	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GQ911282	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995035	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158526	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496896	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116916	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496880	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158544	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
EU315730	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496864	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN562522	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JF951344	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ158579	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995134	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995021	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995139	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995308	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995292	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496916	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ951697	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995285	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995013	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ227742	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116918	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496876	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GQ231454	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
GU225878	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995277	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995273	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496894	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995096	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995129	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995124	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995145	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995099	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995066	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995056	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995276	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995057	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995078	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995075	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ995025	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KF898798	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KM116928	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ081262	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
KJ496854	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FN869073	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
FJ227704	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.2;NS-Delta-2.2.2_OTU3;
JN190704	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
JN190705	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
JN190706	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
JN190708	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
FJ601567	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
JN190707	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU1;
AB828929	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU2;
FJ601562	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183722	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN177517	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
FJ601590	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183745	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
FJ601574	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183763	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183757	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN177523	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN190821	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
FJ601566	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
KC758389	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
FJ601584	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
FJ601569	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JF430512	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183717	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183727	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU3;
JN183739	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU4;
JN190843	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
FJ601619	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
FJ601599	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183748	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN190842	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183737	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183768	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183735	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183755	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183785	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183788	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183766	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183784	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183741	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN183774	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
FJ601612	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
JN190841	NS;NS-Epsilon;NS-Epsilon-1;NS-Epsilon-1_OTU5;
FJ227759	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU1;
JF430554	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU2;
DQ278502	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278559	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
HQ336979	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278532	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
JX843830	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
JX843840	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
JF936008	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278522	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278494	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278498	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
JX843824	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278547	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278506	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
DQ278518	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
HQ337006	NS;NS-Epsilon;NS-Epsilon-2;NS-Epsilon-2.1;NS-Epsilon-2.1_OTU3;
